system:index,LULC,NDVI,SMI,TRI,TWI,aspect,curvature,elevation,geology,rainfall,slope,soil,.geo
628,10,0.7572781480182392,0.3357977271080017,10.275224908183967,4.003649460846704,233.7013397216797,13.0,1762,0,1341.0320944786072,26.206430435180664,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,60,-0.051571453377322454,0.32983827590942383,10.925109825072072,6.626542145603444,224.216064453125,-5.0,4964,0,956.1654433310032,22.124156951904297,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,10,0.613731250966445,0.15885226428508759,1.5947444549336964,5.624953052254861,142.7565155029297,8.0,197,0,1218.8170906715986,3.490931987762451,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,60,-0.05286458333333333,0.317169189453125,8.80796496996375,5.17078649260214,233.2327117919922,23.0,5022,0,693.3294468894601,19.370405197143555,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,10,0.7473296500920811,0.36879199743270874,10.393492741037619,4.351977167015667,185.0968475341797,4.0,1041,0,987.5369347333908,22.906625747680664,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,30,0.3121507264889031,0.3587288558483124,13.851950881005338,3.340025793273047,111.76834869384766,28.0,2301,0,1391.4469983428717,29.572673797607422,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,30,0.06974179913626757,0.28771233558654785,16.36391694484477,3.9982492818327175,208.26881408691406,6.0,4182,0,1077.7730609923601,35.63346862792969,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,10,0.8353358820316766,0.3120192289352417,22.123112320949332,0.7239240101580453,337.2406005859375,19.0,1773,0,1968.49476146698,42.391082763671875,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,10,0.576271186440678,0.3193753659725189,13.929274617086442,8.0974869086496,137.83351135253906,-13.0,1598,0,1401.0646226406097,31.446651458740234,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,10,0.6139360513943843,0.14480182528495789,7.651353466972671,7.863438005000049,143.48854064941406,-1.0,522,0,1447.4355256557465,15.746783256530762,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
642,10,0.5977888918136351,0.3373189866542816,11.002805478381763,3.355253578146945,295.0511779785156,-2.0,1340,0,975.1037925928831,26.427108764648438,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,10,0.8237026131762973,0.32985296845436096,8.41955396021006,7.703036339055926,99.9129638671875,-27.0,556,0,1329.9064494287813,15.753528594970703,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,10,0.6212244897959184,0.317821204662323,8.65383665716478,4.309945518527993,211.240966796875,-21.0,1065,0,1408.8971863985062,19.785226821899414,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,10,0.7408393039918116,0.3338586986064911,11.039770976328475,3.514368003657035,294.8701171875,26.0,1516,0,1401.8177978992462,38.94879913330078,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,10,0.6007114273010227,0.3585604131221771,6.945999825830035,5.063625569145498,3.646334648132324,-13.0,1624,0,1262.918557524681,16.276269912719727,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,10,0.7661174785100286,0.19399631023406982,1.6405358955744804,5.074912295120866,180.0,-5.0,649,0,1828.0342872738838,3.704791784286499,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,10,0.6525164113785558,0.32772424817085266,15.20802257419846,-0.8622762931989258,230.6796417236328,88.0,1690,0,1273.2052350640297,39.26572799682617,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,10,0.7838509316770186,0.32369476556777954,14.04578052716651,4.261594347435662,227.1229248046875,-61.0,1462,0,1339.3904212713242,35.516109466552734,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,30,0.369109234540997,0.3178512454032898,11.86758215361855,3.45674206929762,240.91128540039062,7.0,1734,0,1463.0492252111435,20.116106033325195,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,40,0.48696433922685045,0.13750909268856049,0.4714045207910317,4.327199417812017,-0.0,6.0,257,0,1195.8937027007341,0.9274099469184875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,10,0.5976800976800977,0.2995208501815796,8.498365855987975,4.337853159415476,148.82839965820312,-6.0,812,0,1447.4206594228745,19.7718448638916,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,10,0.6177921694325628,0.28322598338127136,10.83205120618128,0.5489529233614024,344.9934387207031,-9.0,2646,0,1255.9803313016891,23.544803619384766,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,100,0.036976536976536974,0.267240434885025,22.108039987739783,6.221693195458343,218.4718780517578,35.0,4486,0,1740.101847410202,44.18024444580078,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,10,0.737558801683585,0.24876169860363007,12.227271684195875,4.850330675644583,83.32009887695312,25.0,2602,0,1728.4054808616638,22.660011291503906,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,10,0.7181935483870968,0.24601852893829346,18.22696415265642,5.18075856895537,210.2886505126953,-48.0,2873,0,1239.2359229624271,38.215667724609375,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,30,0.30231862378459234,0.33553168177604675,20.015426149603943,3.1744595243576406,156.6822509765625,-25.0,2134,0,1328.8260304927826,39.037418365478516,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,10,0.5091154625253207,0.26936349272727966,15.491933384829668,5.662676343773496,42.03902816772461,-36.0,1447,0,1450.4884658157825,34.894901275634766,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,10,0.6957761077999481,0.1410650908946991,13.685172655735046,6.032576577486592,265.4819641113281,29.0,573,0,1367.5418673753738,31.65367317199707,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
681,10,0.7188317349607672,0.3269103765487671,7.568616162636994,3.3874774127275176,222.13565063476562,11.0,1697,0,1217.026559472084,16.99375343322754,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,10,0.6253958678932288,0.15050014853477478,1.4907119849998598,6.2461633135831525,286.12921142578125,3.0,256,0,1337.856699705124,3.3348746299743652,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,10,0.7512939615129396,0.32048195600509644,16.903502449545016,4.3545934551735295,346.388916015625,-7.0,1733,0,1361.679151058197,32.33013916015625,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,30,0.32381729200652526,0.31573158502578735,21.623603929820863,4.282698111330892,134.2471160888672,41.0,3011,0,1048.2789850234985,44.93092727661133,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,30,0.20684329333491744,0.3009182810783386,17.119045779327006,1.4031588433353361,288.4958190917969,-7.0,3644,0,1088.547608077526,39.229652404785156,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
689,10,0.7448916408668731,0.3317665159702301,17.774999782941848,2.8439561689054282,85.4302749633789,25.0,2113,0,1542.680230140686,39.10138702392578,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
690,30,0.59184372858122,0.34294766187667847,5.89622184951291,5.998675770600677,355.235595703125,1.0,2266,0,1299.4098480343819,12.811994552612305,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
692,40,0.48634956374894456,0.1846122294664383,1.4907119849998598,5.607217623927154,37.367393493652344,-3.0,244,0,1337.3739322423935,3.4966745376586914,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
693,10,0.7881696039085675,0.3139628469944,20.0,2.536543096804552,17.33744239807129,-9.0,1471,0,1451.0170268565416,39.14544677734375,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
695,30,0.6962789138451223,0.3585604131221771,5.983516452387044,6.693996212411478,113.55207061767578,13.0,1632,0,1262.918557524681,15.832387924194336,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
697,30,0.4900347991142044,0.3373189866542816,23.166067138525406,4.037859685793386,197.01942443847656,27.0,1643,0,975.1037925928831,41.89992141723633,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
700,30,0.0569427276473012,0.26849600672721863,25.758613565934372,5.255428929858204,229.44488525390625,-16.0,4011,0,1241.5164601802826,47.609004974365234,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
703,10,0.8678414096916299,0.2899829149246216,8.403409067173236,4.212020660517932,273.09503173828125,-7.0,2595,0,1267.3211934566498,16.689664840698242,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
705,10,0.5698234349919743,0.30369964241981506,33.66318280470695,4.192262692000251,346.7998046875,46.0,1862,0,960.0450387001038,54.39786911010742,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
707,60,0.41986947063089197,0.14257171750068665,1.2272623352406868,4.327199417812017,180.0,-11.0,264,0,1345.3139969706535,0.9274099469184875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,10,0.7899452463912394,0.32692912220954895,13.620065082060076,6.310245209626408,337.8102722167969,20.0,1604,0,1188.9102528095245,28.455888748168945,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
710,100,0.2411655300681959,0.3234921395778656,18.435740918406626,3.9412192620847892,262.5804748535156,19.0,4233,0,929.5889160633087,45.081703186035156,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
711,10,0.6920980926430518,0.35479971766471863,19.617326682626395,6.679604301091329,331.1285095214844,-61.0,1376,0,1149.020599424839,37.825321197509766,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
712,10,0.6623764651804183,0.28943881392478943,12.507775359529147,3.815629104937327,299.453125,54.0,1150,0,1295.9854205846786,26.281051635742188,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
713,10,0.5421848739495798,0.18784566223621368,18.856180831641268,4.068310619288919,338.11859130859375,24.0,1115,0,1508.2783476561308,38.7452278137207,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
720,10,0.8143754361479414,0.3472104072570801,6.018490028422596,6.112084237670471,293.3940734863281,-12.0,2894,0,1176.4558353424072,15.928143501281738,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
723,10,0.8286061588330632,0.27863240242004395,19.939414407493622,5.6210113218750175,173.09854125976562,-13.0,2713,0,1557.719084739685,38.049720764160156,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
728,10,0.561015561015561,0.3003966212272644,10.692099309968507,5.214145697432218,251.77517700195312,-71.0,1479,0,1467.0061797946692,22.49349021911621,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
729,10,0.6352234125947217,0.29916489124298096,18.53991356671763,4.824512628046443,72.99092864990234,61.0,2498,0,1013.164700448513,41.52216339111328,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
732,10,0.7935054121565362,0.31513485312461853,11.367052236315178,4.541299467401892,312.7821350097656,1.0,1872,0,1175.7337740659714,19.671831130981445,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
734,10,0.674191584382366,0.2818179726600647,12.160449959216658,5.729535742923291,237.42579650878906,44.0,2906,0,1277.5970741957426,38.016151428222656,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
735,10,0.809910641754671,0.34277647733688354,7.899054483192343,7.851160232094611,55.408084869384766,-2.0,1903,0,1411.3358075916767,18.88885498046875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
740,10,0.7542997542997543,0.34833455085754395,13.474255287605157,2.7047252144514093,164.79588317871094,-3.0,2426,0,1280.9155333042145,29.69817543029785,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
741,10,0.8591549295774648,0.3402255177497864,10.737036398230007,4.418847727821412,91.90067291259766,25.0,2017,0,956.6089490652084,26.01565170288086,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
742,30,0.4680446015773729,0.3274313807487488,12.667641288047792,5.553075147604168,247.34278869628906,-32.0,1601,0,1214.3934290409088,28.647428512573242,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
743,10,0.653610771113831,0.30579397082328796,13.647230985816277,1.5232399385140645,77.00614929199219,-13.0,1158,0,1250.5966356992722,32.94133758544922,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
744,40,0.5471391417425228,0.16950179636478424,0.4714045207910317,4.027637955932825,90.0,-3.0,252,0,1250.896775007248,1.0635687112808228,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
745,10,0.5575249248298781,0.16679225862026215,0.49690399500284566,4.01360395285813,270.0,-4.0,256,0,1406.0105074346066,1.0695053339004517,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
751,10,0.6337356807872684,0.3328739404678345,7.345108391575757,3.1426939283467012,245.02784729003906,-11.0,1545,0,1269.2666587994936,17.05329132080078,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
758,10,0.6726666666666666,0.3230186104774475,10.770329614269007,5.385878618505418,251.710693359375,12.0,1294,0,1442.3625923991203,22.424482345581055,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
759,30,0.06424620621188484,0.2848442494869232,13.395226715743485,3.9714361275050694,303.1412658691406,-10.0,4202,0,1495.6965034902096,29.361406326293945,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
764,10,0.6572976633931595,0.20352616906166077,0.9938079899991834,2.7991102519275626,311.1383056640625,8.0,317,0,1422.6797977611423,1.4095354080200195,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
766,10,0.5901735804648426,0.3092494606971741,17.35255344642716,4.749328908688338,247.1817626953125,33.0,1602,0,1337.8003722429276,38.417606353759766,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
768,60,-0.04946236559139785,0.3321269154548645,15.576176807877129,3.1948130974670694,304.2733154296875,29.0,4830,0,1100.301333785057,23.32485008239746,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
769,40,0.5317973311092576,0.14563913643360138,0.49690399500284566,4.327199417812017,-0.0,4.0,261,0,1120.0953354090452,0.9274099469184875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
770,10,0.8168761220825853,0.30901598930358887,21.530340349273523,5.661357981447337,48.46604919433594,-57.0,1747,0,1102.8855937719345,44.320091247558594,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
772,60,-0.027799677784252564,0.3214661180973053,11.069923661763845,2.690121371421757,65.10232543945312,-17.0,4556,0,1226.935927644372,26.558683395385742,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
773,10,0.6134786917740337,0.30579397082328796,12.374805148733163,4.514278136566216,175.6259765625,-5.0,1309,0,1187.8629078865051,25.968475341796875,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
776,10,0.8302469135802469,0.33519643545150757,7.2792619351755485,6.0528440690690095,328.2223815917969,-26.0,2422,0,1509.2620282173157,15.941112518310547,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
778,10,0.5931636633847297,0.3358868658542633,6.815016100086957,4.321860637031137,330.07928466796875,9.0,1262,0,1279.6360065937042,16.6379337310791,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
779,30,0.509990173599738,0.3604106605052948,11.775681155103795,4.5577979881288755,329.8797607421875,15.0,1739,0,1120.8379159867764,25.94678497314453,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
780,30,0.20486985726280438,0.32092761993408203,20.884751363274713,4.528674175302009,221.21572875976562,2.0,3864,0,1094.055589824915,38.527679443359375,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
781,30,0.49120603015075376,0.2910816967487335,7.983006642948537,4.117825167203487,127.56898498535156,20.0,2345,0,1245.5247383117676,23.01553726196289,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
782,10,0.6920804873546244,0.3169129490852356,13.149660841515669,6.69555626536314,283.7314147949219,-5.0,1198,0,1210.5665375590324,31.540159225463867,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
784,10,0.6570915619389587,0.328209787607193,4.5893058729079845,6.196773727099613,-0.0,-11.0,1109,0,1217.2225171029568,12.76917839050293,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
785,10,0.578790882061447,0.3273569941520691,15.05381293728148,4.264723590941882,114.09676361083984,7.0,1639,0,1245.075849533081,35.5146369934082,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
786,30,0.4831369362047948,0.3145643472671509,25.73703677053804,5.262591822529388,161.0518798828125,20.0,2627,0,1364.187172651291,47.606056213378906,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
788,70,-0.00227028318795555,0.33500081300735474,34.596438837623765,3.8651202890127365,228.7635955810547,-68.0,5707,0,1306.1043663620949,51.394981384277344,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
789,10,0.5399861719290159,0.3363727331161499,9.604525682209607,5.304837295500776,331.349365234375,-13.0,1078,0,1212.623474014923,19.314577102661133,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
790,40,0.37962480458572173,0.20877400040626526,0.6285393610552805,2.8059279717772108,228.82313537597656,7.0,215,0,1319.0954895957839,1.4084514379501343,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
791,10,0.6507452574525745,0.31177857518196106,5.180685878615446,3.1886475882861096,148.2398223876953,2.0,774,0,1388.4981877803802,13.90147590637207,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
792,30,0.43512904902130606,0.2930944263935089,10.996071127775481,7.025270837157278,191.112548828125,40.0,1985,0,1300.2807850837708,37.788673400878906,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
793,10,0.7216092344253947,0.31186234951019287,23.83741223837483,5.145073068354298,207.24131774902344,6.0,1311,0,1169.1543820351362,44.51431655883789,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
796,30,0.2921189240207645,0.3160274028778076,7.6739096221475585,5.146678016585793,220.06358337402344,-6.0,3369,0,1264.4442238807678,13.097688674926758,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
798,10,0.8435714285714285,0.31033679842948914,7.583282458087543,3.9739591659268276,119.40287017822266,7.0,2096,0,1136.8294681310654,19.935588836669922,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
799,10,0.6903192451854724,0.136171355843544,11.386585132851105,3.8639215089400127,281.3524169921875,-26.0,410,0,1371.186233997345,26.26270294189453,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
801,30,0.3254054054054054,0.33020269870758057,13.089435944047908,4.339610637018799,88.10256958007812,-54.0,2382,0,965.6679632663727,26.054183959960938,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
802,10,0.7626592947205179,0.21284319460391998,1.1547005383792515,4.327199417812017,-0.0,21.0,306,0,1122.1758104886212,0.9274099469184875,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
805,10,0.687217122254328,0.17198966443538666,0.6666666666666666,2.786566588785494,131.06825256347656,6.0,291,0,1325.6897566318512,1.4115115404129028,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
807,30,0.4788785046728972,0.34277647733688354,6.130272988518881,3.6100036657476138,113.31819152832031,22.0,1759,0,1360.8063880503178,13.786308288574219,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
811,40,0.4720798115560482,0.31496739387512207,7.831560082980487,4.680829399480687,71.44671630859375,-27.0,1360,0,1053.190831065178,19.602123260498047,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
813,20,0.49806720190306275,0.17488670349121094,0.8748897637782688,4.327199417812017,180.0,-1.0,203,0,1173.276298114355,0.9274099469184875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
814,10,0.6063424302485135,0.15820758044719696,0.9938079899991834,4.010040929811869,90.0,-1.0,330,0,1539.054189555347,1.0710054636001587,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
818,40,0.471408860953549,0.22133098542690277,0.9428090415820634,4.327199417812017,-0.0,-12.0,374,0,1671.7889096736908,0.9274099469184875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
825,100,-0.036464909023393985,0.31406137347221375,5.011098792790969,4.773730148993307,205.052734375,-9.0,4229,0,908.8252258002758,10.13120174407959,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
829,10,0.8119205298013245,0.35479971766471863,17.61172448984536,5.664713377364847,245.55284118652344,11.0,1305,0,1034.699324309826,38.035858154296875,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
831,10,0.5667018655403027,0.19482214748859406,11.25901559190116,4.929462744554909,166.57518005371094,-1.0,1307,0,1334.3578940033913,25.76349449157715,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
832,10,0.8025465953127884,0.2419777512550354,7.847308259113902,8.494327671514029,205.86065673828125,5.0,835,0,1468.8782029151917,18.870220184326172,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
834,10,0.5748557546310356,0.31573158502578735,24.707173946941897,3.2962128374444393,238.22982788085938,36.0,3450,0,1084.1956170797348,51.57496643066406,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
836,40,0.5249579360628155,0.2880834937095642,0.7856742013147275,2.8017456925988284,48.84682083129883,-7.0,264,0,1122.1758104886212,1.4091172218322754,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
839,30,0.4525739070882319,0.18171437084674835,10.699024993075124,4.979351061594078,338.97174072265625,4.0,1244,0,1438.4523422122002,22.598329544067383,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
840,80,0.02183921614921497,0.17607083916664124,4.08248290463863,4.108176694170039,225.4192352294922,6.0,370,0,1696.6004736237228,10.45344066619873,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
842,10,0.7318741450068399,0.32360517978668213,14.111548549649426,2.7493346505024707,195.14756774902344,-5.0,866,0,1262.249843120575,29.691574096679688,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
848,40,0.4098623546705867,0.16614773869514465,0.6285393610501356,2.750178653827716,310.8711242675781,-7.0,305,0,1452.0184608995914,1.4171125888824463,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
851,10,0.7771847070506455,0.3178512454032898,22.02019275321833,3.910845205375238,35.86678695678711,18.0,1667,0,1590.3627172708511,41.95228958129883,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
852,30,-0.0072618254497002,0.28445833921432495,15.358272793859744,0.9801245144415074,25.336776733398438,8.0,3830,0,1114.7254982069135,29.81875228881836,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
853,30,0.3081795648581658,0.3402746319770813,8.442982329539486,5.91624380607955,130.83619689941406,-7.0,2150,0,1187.087569475174,19.115341186523438,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
854,10,0.6765940435738557,0.3269103765487671,7.557189365836423,9.50900620052287,280.9286193847656,-3.0,1829,0,1218.9467289447784,18.85704803466797,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
855,10,0.7931034482758621,0.3300116956233978,25.582111805799858,5.169124052036134,8.797760963439941,-36.0,1936,0,1514.4034704566002,44.50386428833008,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
856,10,0.653329857943438,0.17746254801750183,12.129954759565791,5.3367334771078765,35.765384674072266,41.0,1168,0,1448.135551393032,25.585100173950195,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
858,30,0.242509199229017,0.27797484397888184,17.52106316185532,4.537125537956313,284.1230163574219,10.0,3303,0,1205.1985753625631,38.523468017578125,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
859,70,-0.04311694568228351,0.32905489206314087,9.41760893344057,5.205556712382051,207.03993225097656,32.0,5440,0,810.6196622252464,16.213937759399414,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
860,10,0.762993762993763,0.3180082142353058,11.129983971676893,3.885603800299093,109.1591796875,-8.0,1355,0,1338.3760234117508,26.2542781829834,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
861,30,-0.019862875579753983,0.3027834892272949,16.64665465224503,9.713982810504785,15.577730178833008,-15.0,4090,0,1024.748919531703,37.70521545410156,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
865,30,0.43933272514010163,0.3181517720222473,9.213516640723501,4.725125404015181,261.1047668457031,15.0,1664,0,1739.5896171331406,22.721654891967773,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
866,10,0.7590323594093622,0.3361508250236511,20.97087928003444,6.375232941641006,335.79962158203125,30.0,1643,0,1370.7291071414948,41.01106262207031,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
868,30,0.2693063746138725,0.3130633234977722,36.16321028030805,3.0684565755841824,160.7383575439453,-42.0,2585,0,1020.5820305347443,57.90964126586914,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
869,10,0.7439024390243902,0.3056022524833679,14.361299160606288,5.01415492416121,138.7621612548828,49.0,2003,0,1207.2893205881119,41.431678771972656,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
870,10,0.6232151082450483,0.3376178443431854,7.378647873726218,3.414206951753167,282.23785400390625,-9.0,1392,0,1204.8201993703842,16.986459732055664,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
874,10,0.7810413885180241,0.28662291169166565,9.226906440910723,5.995578763835124,304.7098083496094,-5.0,1744,0,1431.5885062813759,12.812726020812988,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
875,10,0.7662945624774937,0.28365465998649597,3.7251232476104787,3.1840671952736597,104.00582885742188,-8.0,580,0,1400.1725389091298,7.619328498840332,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
876,10,0.7525244913338357,0.21470820903778076,7.549016778428775,4.165361905002079,126.37791442871094,-10.0,669,0,1449.2067127227783,16.711021423339844,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
877,30,0.5076877587226494,0.3076743185520172,10.816083132118377,3.7474421084349157,119.41771697998047,-26.0,1548,0,1232.8155994415283,26.305973052978516,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
880,10,0.603983023179889,0.3511807322502136,10.011104945120804,4.897461552082245,95.24691009521484,-21.0,1624,0,1249.3236337900162,19.495622634887695,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
884,10,0.6452391963414007,0.30409178137779236,18.24591955060357,4.707647209971876,254.62437438964844,58.0,1718,0,1302.0523931980133,38.43831253051758,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
886,30,0.5328326593491238,0.314447820186615,11.479450238481709,4.219443389807418,256.6311950683594,9.0,1727,0,1347.662016749382,29.252601623535156,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
894,60,0.08206505520740077,0.3234921395778656,24.050872010063262,4.395665383657961,196.42251586914062,-96.0,4753,0,929.5889160633087,44.87655258178711,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
897,30,0.3384554245595443,0.31818169355392456,13.747278069526915,4.3872761012929375,247.42539978027344,-91.0,2313,0,1461.534185886383,32.314273834228516,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
899,30,0.5176520629519353,0.3327074944972992,9.036278049482672,4.503139994133654,62.52385711669922,-26.0,1667,0,1194.9556711912155,22.832420349121094,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
900,60,-0.03404971033451691,0.3174577057361603,11.643893116655981,3.1742128928192885,265.0985107421875,-31.0,5466,0,886.7255493998528,29.612695693969727,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,10,0.7232765612327656,0.14847815036773682,2.788866755113585,5.565305547474938,286.1170349121094,-18.0,380,0,1575.7741303443909,6.65214729309082,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
902,60,0.323397913561848,0.22970852255821228,3.0469576001772984,3.752615638279508,188.21832275390625,11.0,544,0,1603.2864699289203,7.454566955566406,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
904,10,0.674347158218126,0.35747596621513367,6.8601551290847445,4.22132711011704,53.553306579589844,34.0,748,0,1274.3885099207982,16.68535804748535,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,60,0.3422920892494929,0.2977280616760254,14.029950326814614,1.949025882083581,128.495361328125,11.0,1588,0,1305.074581772089,29.775718688964844,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
909,40,0.4419229620782323,0.15734311938285828,0.6285393610501356,4.012811755084338,90.0,-7.0,265,0,1448.7449216842651,1.0698391199111938,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
